firstbridge_id,composite_ticker,sponsor,as_of_date,asset_class
002c97de570d4b298c6f0230cb45010b,ARG1,Leverage Shares,2024-12-06,Equities (Stocks)
00db75aebc0e464fb1a87b87e32c60d7,P500,Invesco,2024-12-06,Equities (Stocks)
00ed20632757416ab6c62812baa048e7,OP5E,OSSIAM ETF,2024-12-10,Equities (Stocks)
011a684019cf4ab0b3ea739af034dff0,AAPY,Leverage Shares,2024-12-06,Equities (Stocks)
02aea14f1cf14fd297cc98705e2e2068,SC01,Invesco,2024-12-06,Equities (Stocks)
0320fbfa6c954fabb51cc3433a8bcf3b,3SSM,Leverage Shares,2024-12-06,Equities (Stocks)
049e74f41b274a92b3cd041a118aaf94,ABCH,21Shares,2024-11-27,Other Asset Types
04aa40176d0d4a49aa8044e3c4d35032,USLG,21Shares,2024-11-27,Other Asset Types
04d92f0144d14d4f872f1626b0e2890b,SCO3,Leverage Shares,2024-12-06,Equities (Stocks)
04ffa48473d646899006a351a8f1cc65,TLT5,Leverage Shares,2024-12-06,Bonds
052b1dbc8dad4b7399b2f83cd40a7a8c,EUPA,OSSIAM ETF,2024-12-11,Equities (Stocks)
05463da1e8764aabab9ee234d5c8162f,PPAS,Leverage Shares,2024-12-06,Equities (Stocks)
0550404c342e4c1aa3535270c4aa1651,IGOG,Leverage Shares,2024-12-06,Equities (Stocks)
0590fcc3abda4f9aaa62b61a8bb4e0d1,H4Z7,HSBC,2024-12-11,Equities (Stocks)
05bb7e3c480344a9a393985094276e0e,H4ZY,HSBC,2024-12-11,Equities (Stocks)
060d31fc905c43eabaa83ba13a34f6f2,E500,Invesco,2024-12-06,Equities (Stocks)
08d9c99004784ba585306ecb08093f09,CZX,Expat Capital,2024-11-29,Equities (Stocks)
096872b7e7324f8f943546cc04f7444f,FB3,Leverage Shares,2024-12-06,Equities (Stocks)
0018e0c0a29541afa42b441ed4761a6a,GREN,Goldman Sachs,2024-12-06,Bonds
0032460d45024e62bb6a078013aa40d6,SPXE,Invesco,2024-12-06,Equities (Stocks)
004e03267ed14700948045bbbbb7c0c5,3PYE,Leverage Shares,2024-12-06,Equities (Stocks)
008613cfe4074ef59d69bae9ea9d2f76,AAPS,Leverage Shares,2024-12-06,Equities (Stocks)
0125ca95ea8844f5958ddc0fbb1a2aa9,5SPE,Leverage Shares,2024-12-06,Equities (Stocks)
017022ef1a8a448aa9f57bc6646fed45,DISS,Leverage Shares,2024-12-06,Equities (Stocks)
02bc4fa9eb3241dab8c407be83298a11,BTCU,21Shares,2024-11-27,Other Asset Types
034f037e6f3847168f6ae901644dd47a,BIUS,Leverage Shares,2024-12-06,Equities (Stocks)
037e797b04534cf2a90caf05633e9226,HWSC,HSBC,2024-12-11,Equities (Stocks)
03addfac55aa41bc8020db74a65bb887,WTI2,Leverage Shares,2024-12-06,Commodities & Metals
03d92ae6f4ff49068ceb6126cba74f97,NGLS,Leverage Shares,2024-12-06,Commodities & Metals
046c6bad0dd846a4b7228fc662852137,WTI,Leverage Shares,2024-12-06,Commodities & Metals
057542e07e45434c8992a69bc13a15c3,3ADE,Leverage Shares,2024-12-06,Equities (Stocks)
059110442c4b45739ce4888f9ce914b6,SMST,Leverage Shares,2024-12-06,Equities (Stocks)
05d08a87ab9340f284a31cc37b16303b,SX5S,Invesco,2024-12-06,Equities (Stocks)
05dd9ceefb85417ba762c2cce2eba35b,CAPU,OSSIAM ETF,2024-12-11,Equities (Stocks)
069ba8506d0f41dc869d5cc8d142ff41,3TSE,Leverage Shares,2024-12-06,Equities (Stocks)
06e8126dc02d4502bc89e23a8e0cf7a4,5QQQ,Leverage Shares,2024-12-06,Equities (Stocks)
0726f574e0f44f71bb1bfa8860e864b2,XLVS,Invesco,2024-12-06,Equities (Stocks)
07c65c0a5d024b8f81ec6f35bc4cf40c,SMSF,Leverage Shares,2024-12-06,Equities (Stocks)
07d426fa0be3481a9456287730d30b83,KRON,Leverage Shares,2024-12-06,Equities (Stocks)
083e47286d33461ca7cb34ecd7d6ffc4,XLE3,Leverage Shares,2024-12-06,Equities (Stocks)
08a719c1b92f41809eb6af6bc26f69bc,3JPE,Leverage Shares,2024-12-06,Equities (Stocks)
09d8675e39c7425cbc767e115d25f3ec,VPCG,Leverage Shares,2024-12-06,Equities (Stocks)
0a003bf8194544f5ade4b4607658d676,3GOO,Leverage Shares,2024-12-06,Equities (Stocks)
036e8d3b923340df9eda82f1a3214d2c,HMJD,HSBC,2024-12-11,Equities (Stocks)
081d2b14b6c44d99bad17e5bef562692,X7PS,Invesco,2024-12-06,Equities (Stocks)
098506c10425415bacccb2a176a78cab,HIDD,HSBC,2024-12-11,Equities (Stocks)
059a3c11ce56449f9412532b00ab8aec,MLPS,Invesco,2024-12-06,Other Asset Types
075dc94135124874acd7c7e7bbb8072a,ASOLCHF,21Shares,2024-11-27,Other Asset Types
07b00968832c4f4185cc6049bdb82c28,MSAU,Invesco,2024-12-06,Equities (Stocks)
0a8c47f663b24f269d4bcd430ee1985b,SX5E,Invesco,2024-12-06,Equities (Stocks)
010d112833fc40e1bf9167c9ff868503,TSLA,Leverage Shares,2024-12-06,Equities (Stocks)
039dac2ec5cc41efaef0e9c2eae87aef,POLY,21Shares,2024-11-27,Other Asset Types
06a9b3d644424499a6cc42ad1562778f,AARB,21Shares,2024-11-27,Other Asset Types
0a28a41447b74537bb418c86c9fca09a,ABTC,21Shares,2024-11-27,Other Asset Types
0231020b972f4e01a8986d0259f3d0cc,OP4E,OSSIAM ETF,2024-12-10,Equities (Stocks)
05298ce280a5466b8386592902a37ef1,ALGO,21Shares,2024-11-27,Other Asset Types
07b5a32194aa4d4b8e5d9626830419a9,UKX,HSBC,2024-12-11,Equities (Stocks)
07f0d7483df24398906301e03ebe1245,HSXD,HSBC,2024-12-11,Equities (Stocks)
082be4bae2c34c94b2a97fdb874c7ab0,MANA,21Shares,2024-11-27,Other Asset Types
09a7261ad6704bc6a7329e93cea43cd2,MUS,HSBC,2024-12-11,Equities (Stocks)
0ba8f59218cb4c6ead16893276dbca9f,H4ZE,HSBC,2024-12-11,Equities (Stocks)
0dcc326b67f54e0aae4030cfcdbfab85,COIY,Leverage Shares,2024-12-06,Equities (Stocks)
0f46b35fa4e94f25b221cf5653b63965,3GGL,Leverage Shares,2024-12-06,Equities (Stocks)
0fd30b3e818d4753b9f5e1c64e87ce0f,NOS3,Leverage Shares,2024-12-06,Equities (Stocks)
105d25e5357c4d139f7f1decce1bd54e,3SAA,Leverage Shares,2024-12-06,Equities (Stocks)
121a5a9be59147e0b3f09625c72eb326,EL45,Deka ETF,2024-11-29,Equities (Stocks)
122107dcfaee426c951d48220b8eee39,DSPY,Leverage Shares,2024-12-06,Equities (Stocks)
12eeafdab9d847edaaa0c74f59b879f2,3IND,Leverage Shares,2024-12-06,Equities (Stocks)
12f1f84f536544c891fbdc3e4db5356e,H41E,HSBC,2024-12-11,Equities (Stocks)
13158ac2a3f1473289d97a74be6296a0,21XP,21Shares,2024-11-27,Other Asset Types
137ecd41aa174df18d940c63f2c9b649,AXTZ,21Shares,2024-11-27,Other Asset Types
13bd609abf054e3ba3a3d1b2a334dc7c,USCP,OSSIAM ETF,2024-12-11,Equities (Stocks)
13f3778e4c1945e58dc5773014dd3cb7,BQGE,OSSIAM ETF,2024-11-26,Equities (Stocks)
140342f7fc874f7fb6d4c0ba61a3b41c,HUBE,Expat Capital,2024-11-29,Equities (Stocks)
146e28a67dda4c8483ffdc3219fb4e86,PLX,Expat Capital,2024-11-29,Equities (Stocks)
14d0524b38df49eaabeb9fb1078af00e,21XJ,21Shares,2024-11-27,Other Asset Types
0aede05d433e4cac9a4f2dba5cd1b58c,HPRS,HSBC,2024-12-11,Equities (Stocks)
0c552de33eaf4b2ebdf66d92edabaa5d,HMEA,HSBC,2024-12-11,Equities (Stocks)
0cbc9dff2e87417c8abb91b3c4547356,KWE3,Leverage Shares,2024-12-06,Equities (Stocks)
0d0e39afde2649d0b429a16f0b500b7a,HIUA,HSBC,2024-12-11,Equities (Stocks)
0d38a8e1645f42208ff67ce30a22f062,3GOE,Leverage Shares,2024-12-06,Equities (Stocks)
0e0b6bf419cc4698b6cb0ab8e00deece,5STL,Leverage Shares,2024-12-06,Bonds
0e340c14e3c14956b70ed99362574044,3BP,Leverage Shares,2024-12-06,Equities (Stocks)
0e678f97f31f4a3db6346cedb89092c0,BAS,Leverage Shares,2024-12-06,Equities (Stocks)
0ea7f0e3ed1a46f1ab6905c3ec512eda,S7XP,Invesco,2024-12-06,Equities (Stocks)
0ed34d86623b464ea1bf4a0807887838,TSLQ,Leverage Shares,2024-12-06,Equities (Stocks)
0f25b3a0ef0441178f8a7801afd96c50,2AME,Leverage Shares,2024-12-06,Equities (Stocks)
0f40cfb528b4497fb26ffc185787d782,GBPG,Goldman Sachs,2024-12-06,Bonds
0f5cebfc8bb445edbfdbb3c6d1d98b51,MAGS,Leverage Shares,2024-12-06,Equities (Stocks)
0fe0a77e3aff4486a5ff4448fe00088f,HAGG,HSBC,2024-12-11,Bonds
10660c17c7a341e8b5538f46c8ce8ea5,CMOC,Invesco,2024-12-06,Commodities & Metals
1111ddd281874640aea7f56d098c7a7b,IE5S,Leverage Shares,2024-12-06,Bonds
11fd6acc45fd4a379c8bebdc1b68181b,CPER,Leverage Shares,2024-12-06,Commodities & Metals
123e882c12cc40bf89f83685672e68b9,ARK1,Leverage Shares,2024-12-06,Equities (Stocks)
1272595ae2dc46a39a25c5a23826e321,BAB3,Leverage Shares,2024-12-06,Equities (Stocks)
131039ed374d45bb95a06195a66f30b8,MSFS,Leverage Shares,2024-12-06,Equities (Stocks)
13112da1db584d8897b41ac4b6ce7eea,SDIS,Leverage Shares,2024-12-06,Equities (Stocks)
1373afddc6d34e2fb5f0683204846c5c,3SLE,Leverage Shares,2024-12-06,Commodities & Metals
1382b089ddb9447a9a2b4cbb0ca767dc,3RAC,Leverage Shares,2024-12-06,Equities (Stocks)
1388740836784f66b58e8764b3d70d71,SNFL,Leverage Shares,2024-12-06,Equities (Stocks)
13a0ef14d3ca4497a2668ed96d9370ea,3MBG,Leverage Shares,2024-12-06,Equities (Stocks)
1429793d96384045b7d2c08ba8816b98,HAGS,HSBC,2024-12-11,Bonds
1471bdef398b41dd815de98cbc3e60e0,KOR3,Leverage Shares,2024-12-06,Equities (Stocks)
10effe87ae8142f3aa1bb9ebbc87ca75,3SRA,Leverage Shares,2024-12-06,Equities (Stocks)
14819a177b6341bba72f76a73daec329,3MST,Leverage Shares,2024-12-06,Equities (Stocks)
0c131693bb964329bd9bdef9bb766b32,HSEM,HSBC,2024-12-11,Equities (Stocks)
0f19efb93e6046feb4a93efa5992548e,HODLGBP,21Shares,2024-11-27,Other Asset Types
14cfa681fa7542b69d73e02d50bf066b,HWDC,HSBC,2024-12-11,Equities (Stocks)
1054adb2e1904ccc9b8d62c45633844d,SPYP,Leverage Shares,2024-12-06,Equities (Stocks)
10ca93b339bf40ffaa5bd8f27b2b3361,AXRP,21Shares,2024-11-27,Other Asset Types
0e30d34609a645da9ab417e4a3e1f85d,50E,HSBC,2024-12-11,Equities (Stocks)
0eb3cb96f4914bf394311d8e3be80a34,HEU,HSBC,2024-12-11,Equities (Stocks)
1223cd697a5f4347a0bd05c36b4a275f,HIWS,HSBC,2024-12-11,Equities (Stocks)
0e6e847748be4f6dbbd2f48d3276f24c,AETH,21Shares,2024-11-27,Other Asset Types
1586f05b0c214558862eb1e9fb504d07,SC0D,Invesco,2024-12-06,Equities (Stocks)
1754779ca15044e0bbd915acdc401ec0,3CRE,Leverage Shares,2024-12-06,Equities (Stocks)
17d60c4f5b3f4f46a93129090f7fa9ca,ADOT,21Shares,2024-11-27,Other Asset Types
1828cbaca4f84d769a4854aca4e1cba5,OP2E,OSSIAM ETF,2024-12-10,Equities (Stocks)
18971dfb9af84acfa7d71d99a980fa7f,ALC0,21Shares,2024-11-27,Other Asset Types
199e32193ba3444fa8e753140cbd306a,SBA3,Leverage Shares,2024-12-06,Equities (Stocks)
19a51bf8348c47c7a59abf7f981d1e4e,3BBE,Leverage Shares,2024-12-06,Equities (Stocks)
1a8e70bbd538429b8743d504990f00ca,2BTC,21Shares,2024-11-27,Other Asset Types
1b290731d3a8464fbd559f039c3e5817,TS3S,Leverage Shares,2024-12-06,Equities (Stocks)
1da5d094f87d48cbb0f7bb7d40dcf6de,3SLV,Leverage Shares,2024-12-06,Commodities & Metals
1dd98a8ffa3e4cb486685ffb19b8075e,EL42,Deka ETF,2024-11-29,Equities (Stocks)
1e3ca06038bb430397abe847e132661d,SC0Y,Invesco,2024-12-06,Equities (Stocks)
1f45cc8b4919439da42cd904a421e70c,3RAC,Leverage Shares,2024-12-06,Equities (Stocks)
1f500d3314b5422c8029a7eb78c79c5a,2SWT,Leverage Shares,2024-12-06,Commodities & Metals
158c95b1538046e99a657b1d0aa7fa09,GLDE,Leverage Shares,2024-12-06,Commodities & Metals
16f1f2abe7cb4bda8faf683d476d92cd,3XOM,Leverage Shares,2024-12-06,Equities (Stocks)
170e790326bc4530a32a6e67e8a78e7d,MLPS,Invesco,2024-12-06,Other Asset Types
1740f644f5094b8d804f25058be59c5b,3JD,Leverage Shares,2024-12-06,Equities (Stocks)
178a80a02314417faccd7c073ac928ff,SM3E,Leverage Shares,2024-12-06,Equities (Stocks)
17f5076b9c8841f9a15207bbe1f83808,XLUP,Invesco,2024-12-06,Equities (Stocks)
1816a2e867054dd5980ef9615c481d81,HKOD,HSBC,2024-12-11,Equities (Stocks)
183e966119954c679f6e71b6b7f685f5,HTWN,HSBC,2024-12-11,Equities (Stocks)
188da5941d7a43788ef5e0222fc434e6,XLCS,Invesco,2024-12-06,Equities (Stocks)
18d002f6d35141a1be1dcbca1a21d5ca,3QQQ,Leverage Shares,2024-12-06,Equities (Stocks)
199bfce218b744368286d3823c80e7a8,HNSC,HSBC,2024-12-11,Equities (Stocks)
19a28f700c904ebd962174dd8d1bf5b1,KORS,Leverage Shares,2024-12-06,Equities (Stocks)
1a03fcfd662d4c08bcad0fdd694bf1e2,HIWS,HSBC,2024-12-11,Equities (Stocks)
1a0d96c326994b1a856fc68299ee6c66,HEVS,HSBC,2024-12-11,Equities (Stocks)
1a7e1a2a89e04efa8c62dca86921d9a2,HITD,HSBC,2024-12-11,Equities (Stocks)
1b69ee3da90f4f01b2b3dfc3ca74befb,3UBR,Leverage Shares,2024-12-06,Equities (Stocks)
1c67647260f945f59f84c6b38755250e,USML,Invesco,2024-12-06,Equities (Stocks)
1c74d5b5fd9c4aa08c841bf850699bbd,3XFE,Leverage Shares,2024-12-06,Equities (Stocks)
1c84a9aa71554ae3a54154601ba42545,G500,Invesco,2024-12-06,Equities (Stocks)
1c95e9d0b18a46c09a28a81d8027dc66,HMCD,HSBC,2024-12-11,Equities (Stocks)
1d101e0bfb284cd485ba1973b97b9c08,XLUS,Invesco,2024-12-06,Equities (Stocks)
1e1eabc5d07e4a33aad3fa0bc9ec2219,3BAB,Leverage Shares,2024-12-06,Equities (Stocks)
1e99f2ee37194aea9b82e8c0bb0d58ab,GPTS,Leverage Shares,2024-12-06,Equities (Stocks)
1ef697aac47b4b84839a9d6675a343a4,3TSL,Leverage Shares,2024-12-06,Equities (Stocks)
1f38659085514cbaa23cc1703f49eba7,AMZ1,Leverage Shares,2024-12-06,Equities (Stocks)
17905d4e0d804125bac0e16adda77522,XLFS,Invesco,2024-12-06,Equities (Stocks)
199aa885ea9d4577adc449fffadf831f,HPEM,HSBC,2024-12-11,Equities (Stocks)
1d3c3fcd065b4bb4a70b0a42a4365b53,MXUD,Invesco,2024-12-06,Equities (Stocks)
15abb199573a41b9a4976d7a075e0a80,SAND,21Shares,2024-11-27,Other Asset Types
16361e2477604c0e997ceb3b5c8df610,HODLXGBP,21Shares,2024-11-27,Other Asset Types
1653381726bc439ba12fdc703d19edca,5OGU,OSSIAM ETF,2024-12-11,Equities (Stocks)
16b290f949d24c9cba548448f586e450,AVAXEUR,21Shares,2024-11-27,Other Asset Types
17ac294dbee64d7eaaa381c6bffc4cfc,H50E,HSBC,2024-12-11,Equities (Stocks)
1a005ebad1f24291b552ff6e0b5e39fb,AMKR,21Shares,2024-11-27,Other Asset Types
165aeb50aeea4fba8d587c57dc196037,STSL,Leverage Shares,2024-12-06,Equities (Stocks)
1a70776b412a42e0bacc5885030a1795,AMZN,Leverage Shares,2024-12-06,Equities (Stocks)
1aa80480ba134d72888e4b1ce9200406,3BP,Leverage Shares,2024-12-06,Equities (Stocks)
1db5116c706c41fca684765717f825a4,AFTM,21Shares,2024-11-27,Other Asset Types
1e63e3d1ca9a4124b6160290a675cc06,3SQ,Leverage Shares,2024-12-06,Equities (Stocks)
1528dec002cb4d1d9ec94016e8a37a5e,TONN,21Shares,2024-11-27,Other Asset Types
15eb24adea274170b000d03bd7359f90,HESS,HSBC,2024-12-11,Equities (Stocks)
18782ab08618418fafc2ad70952de320,AXRP,21Shares,2024-11-27,Other Asset Types
1880a9b651e2486880a2a50492c286a1,OP8E,OSSIAM ETF,2024-12-10,Equities (Stocks)
1e4192c7be3446a99c084abfcf117ab4,5OGE,OSSIAM ETF,2024-12-11,Equities (Stocks)
20c17285ba86483f9fc6e73aed6af820,H41V,HSBC,2024-12-11,Equities (Stocks)
211f11ab96004d849604d3667e302ee4,H41D,HSBC,2024-12-11,Equities (Stocks)
211f720a96e9456c95b1af7f764ec18d,SC0P,Invesco,2024-12-06,Equities (Stocks)
21815d061fcd4973ad631278ef5663f5,5STI,Leverage Shares,2024-12-06,Bonds
264db00ad04044dcbb32ca2aa3a9d8a4,XL3S,Leverage Shares,2024-12-06,Equities (Stocks)
2742cb8b8bee455e92df5c7b1cec2c29,H4Z6,HSBC,2024-12-11,Equities (Stocks)
281ec723bf2e4beda11396c59cbb2285,SK9A,Expat Capital,2024-11-29,Equities (Stocks)
285b236019384c689e2800a441ff6965,SC0S,Invesco,2024-12-06,Equities (Stocks)
28a683282b944eed8f134a655d5c4d03,IFE5,Leverage Shares,2024-12-06,Bonds
1ffc7d4a954d4c6ca7454da990aafd14,JD1S,Leverage Shares,2024-12-06,Equities (Stocks)
203ba506ae7046e08a38da35efedfa86,H50A,HSBC,2024-12-11,Equities (Stocks)
20412f8ecfba4211a354af89841cf7c0,HPAE,HSBC,2024-12-11,Equities (Stocks)
20c56dbd5fe445dfbacd8e7f8b4b6cff,HPNA,HSBC,2024-12-11,Equities (Stocks)
2139c4388d9e474ebed336a8491a9c08,HWWA,HSBC,2024-12-11,Equities (Stocks)
215f8f11437340408126e5628a0c0289,3UB,Leverage Shares,2024-12-06,Equities (Stocks)
2163fdac21fc455faf61396c0dbab12f,SBA3,Leverage Shares,2024-12-06,Equities (Stocks)
218361a4b112472683d248df7c632be7,HPRA,HSBC,2024-12-11,Equities (Stocks)
21842709502d42e29eaefcbe0915fc73,GOOS,Leverage Shares,2024-12-06,Equities (Stocks)
2298e14d3298499aa668b22ba61d3157,SJPM,Leverage Shares,2024-12-06,Equities (Stocks)
22dcc473c352458496e69faf061f7979,3PYP,Leverage Shares,2024-12-06,Equities (Stocks)
2331b0bca1d34269979f9c4de8455f06,AAPI,Leverage Shares,2024-12-06,Equities (Stocks)
23906cd0137744fd9fd4dd067f8e17ac,HUKX,HSBC,2024-12-11,Equities (Stocks)
23a99901f93c425b9a833d8cf223ec87,3VT,Leverage Shares,2024-12-06,Equities (Stocks)
24ecebe4f835477da86556a71c5720d5,3SBE,Leverage Shares,2024-12-06,Equities (Stocks)
25b77fa43b754018aab57c4f5328f43c,SPRE,Leverage Shares,2024-12-06,Equities (Stocks)
270bac1f4af74c57b653cf51e3957b78,JPM2,Leverage Shares,2024-12-06,Equities (Stocks)
27403d479b0a4d3eb14b029c296c3891,3AMD,Leverage Shares,2024-12-06,Equities (Stocks)
275331ae2beb4c2ba0fe2f92f9b53979,HIDR,HSBC,2024-12-11,Equities (Stocks)
278e896b30834723bdc7f91d423ceeae,3SAA,Leverage Shares,2024-12-06,Equities (Stocks)
27c876cce3ed410986fda63bba6f1c1e,3FBE,Leverage Shares,2024-12-06,Equities (Stocks)
285b639b3d8f4e5883f66c5f8b3c06ce,VT3,Leverage Shares,2024-12-06,Equities (Stocks)
28740cc915b74778a203e7a34e19150e,HIND,HSBC,2024-12-11,Equities (Stocks)
28cd5bd9fe02416c87c630f28cb8a176,HSEU,HSBC,2024-12-11,Equities (Stocks)
213df877798c4563b860c05a84457c0c,3SQ,Leverage Shares,2024-12-06,Equities (Stocks)
2245f3c4b93343a3b7b90a23de97c847,GSGR,Goldman Sachs,2024-12-06,Bonds
23962245c0fd4dc5bd5c906568f9738f,HSEU,HSBC,2024-12-11,Equities (Stocks)
28d0b9d25f3d4308a1ae074b5a84e7d0,HPJP,HSBC,2024-12-11,Equities (Stocks)
1f5a9dd067b241f89c087daa087080c1,MLPD,Invesco,2024-12-06,Other Asset Types
1fb2e22d60494a7fa315ada72d7b34b2,HSPX,HSBC,2024-12-11,Equities (Stocks)
200b1839635f4006ad6c17784e65d0d0,HSTE,HSBC,2024-12-11,Equities (Stocks)
203d49b639d6446f90975638ec8ff706,HMWA,HSBC,2024-12-11,Equities (Stocks)
218b9c56c7bc4328bf977d588ef2cff0,OG35,OSSIAM ETF,2024-12-10,Bonds
2384050ce83c44fc952ca3b0537c3264,AXLM,21Shares,2024-11-27,Other Asset Types
23ded1339c7d43e19570ace0fc17de86,HODLVGBP,21Shares,2024-11-27,Other Asset Types
2423c81bcbd540699e7af5dd0b9e8321,POLYGBP,21Shares,2024-11-27,Other Asset Types
246cd7b5f5304e1aa87dc1f4513b3beb,HPAU,HSBC,2024-12-11,Equities (Stocks)
257667e5f5af43d29791a8d4744ef099,HIEM,HSBC,2024-12-11,Equities (Stocks)
25b1578138a541328531a3a5c3190e85,ATOMCHF,21Shares,2024-11-27,Other Asset Types
25da81cc288d45349dfa535f5eff04f8,X7PS,Invesco,2024-12-06,Equities (Stocks)
269f292c81df4f79a753342efe7748be,POLY,21Shares,2024-11-27,Other Asset Types
26a10364939f48e3b270da122bc777a3,AAVE,21Shares,2024-11-27,Other Asset Types
278a80106b1d4a6abb2b46ab4f977cd4,LINK,21Shares,2024-11-27,Other Asset Types
20423ead949f4a87bf02ac8fa70573c4,3CRM,Leverage Shares,2024-12-06,Equities (Stocks)
20ee56b34bc5493d9c6afd7677328345,2NVD,Leverage Shares,2024-12-06,Equities (Stocks)
2199cabdfdce4649b38b2142df293ad5,LIDO,21Shares,2024-11-27,Other Asset Types
226902a3fa0f4c9caef3e76bfc2ddc7e,RNDR,21Shares,2024-11-27,Other Asset Types
22faae3fcb114ddc8599d870ad4fb699,ATOM,21Shares,2024-11-27,Other Asset Types
24885a6ad8a444baa5722e4ac81c7fd7,GSSS,Leverage Shares,2024-12-06,Equities (Stocks)
253fcac90cd24230b1afe75ffd39f25a,TONN,21Shares,2024-11-27,Other Asset Types
27345d42f66b46f8a7ff6bfcf027bfa1,APTOS,21Shares,2024-11-27,Other Asset Types
233149247d244e9c8823a6f1aba9bedc,AETH,21Shares,2024-11-27,Other Asset Types
201ef181e9b74d3d94788ab74348d719,ASTX,21Shares,2024-11-27,Other Asset Types
226ffbceae6e49cb9c9c4164dbfee65d,AVAX,21Shares,2024-11-27,Other Asset Types
2cf0a30262594bce873448b46ac70af2,2UNI,21Shares,2024-11-27,Other Asset Types
2cfa70c26493495f93c5f2de7ba3a0b0,PLTS,Leverage Shares,2024-12-06,Equities (Stocks)
2d3187961b5449b79c9590c944d4318e,AMU3,Leverage Shares,2024-12-06,Equities (Stocks)
2d59d9801b604cf7bb84a2865b2ec42e,XAAG,Invesco,2024-12-06,Commodities & Metals
2d8973ea47284d7b8dcd8228cb858152,3TSA,Leverage Shares,2024-12-06,Equities (Stocks)
2f51b8284784445cb96a60384782e001,SUBR,Leverage Shares,2024-12-06,Equities (Stocks)
3081ea376ac24cb19edb7cd0e2ee9a60,OG35,OSSIAM ETF,2024-12-10,Bonds
321625b906e243a5b7ed0a33f8794602,PLT3,Leverage Shares,2024-12-06,Equities (Stocks)
3256ee0119e04ade962184fc6d23825c,1NDA,Leverage Shares,2024-12-06,Equities (Stocks)
28f5306ebb554ff8805b4c68d0da110f,HUKD,HSBC,2024-12-11,Equities (Stocks)
2965a1fb569b4942a3d38edcd11a470f,CHI3,Leverage Shares,2024-12-06,Equities (Stocks)
29b9092eb8fc452eaa3ae20cf72962f4,TI5S,Leverage Shares,2024-12-06,Bonds
2a376e1eb68d4483b94c66f5a59f5033,SAKE,Leverage Shares,2024-12-06,Equities (Stocks)
2b0c2557c4a84451a1bca4d6ef671007,5STI,Leverage Shares,2024-12-06,Bonds
2bd356b53f564d90a751fda562b2461d,UCAP,OSSIAM ETF,2024-12-11,Equities (Stocks)
2c696a6faeed48dba746f0df318433b2,ETHC,21Shares,2024-11-27,Other Asset Types
2e7a96b759ce45ffbb5520fb9a097a4e,2OIL,Leverage Shares,2024-12-06,Commodities & Metals
2ec07d72cde34108a249f83643344f95,XLYP,Invesco,2024-12-06,Equities (Stocks)
2ed4eb32c2bd45628ae2d89521f5047f,HPEF,HSBC,2024-12-11,Equities (Stocks)
2f48486e80d54539b53fbe43669f7acf,3MSF,Leverage Shares,2024-12-06,Equities (Stocks)
2fa49a85ad504b068a0b578fa6eb4f65,GOOO,Leverage Shares,2024-12-06,Equities (Stocks)
2fb6f40a1ca742f5a7d0ccec2d00bfb6,HMJD,HSBC,2024-12-11,Equities (Stocks)
2ffba8439f6b41e49d1c9e700b598a9d,SSLE,Leverage Shares,2024-12-06,Commodities & Metals
30ed69b279ef436d85971d74c1bee597,SPYP,Leverage Shares,2024-12-06,Equities (Stocks)
30f27c87bd7448f48cf998a13fce95cd,HIUS,HSBC,2024-12-11,Equities (Stocks)
310dd2acd66c4609893eaa81c5fbb90d,TS3E,Leverage Shares,2024-12-06,Equities (Stocks)
32a019d074c1418b94ace7de49e5f001,HWVS,HSBC,2024-12-11,Equities (Stocks)
3362827188fd40c795d7ccc94894797a,HLAL,Leverage Shares,2024-12-06,Equities (Stocks)
2aa77cd194ca40029c6cc3de79b2b396,CMOC,Invesco,2024-12-06,Commodities & Metals
2b49eb857ffd4c70b731fe6dabc59fc1,3AMD,Leverage Shares,2024-12-06,Equities (Stocks)
2f78fb996d1a4112953b9babbf86b55e,HNCT,HSBC,2024-12-11,Equities (Stocks)
2ff80d5174ca4240938a6cb9fd527398,HPAE,HSBC,2024-12-11,Equities (Stocks)
3324b081d90f4d8aa77770dff6052a00,MAG7,Leverage Shares,2024-12-06,Equities (Stocks)
29c71a7ca8fc47febc7a2d8b51b33aa2,TONN,21Shares,2024-11-27,Other Asset Types
2e5347b4357c434b8301b494b86245d8,GSLC,Goldman Sachs,2024-12-02,Equities (Stocks)
2eb6fa577d884497b6ae6f554e7d511d,HODLV,21Shares,2024-11-27,Other Asset Types
3095602053f1434e8781665085679930,ABBA,21Shares,2024-11-27,Other Asset Types
338b8e01353c4832bfe369a76cc675ab,HPJP,HSBC,2024-12-11,Equities (Stocks)
2c235da5282648ab99a637b87a214990,3NVD,Leverage Shares,2024-12-06,Equities (Stocks)
306c382e96614c829ec3485d6b918e62,BOLD,21Shares,2024-11-27,Target Date / Multi-Asset
31f3dd5d00b644d5bf175667403102a6,2BRK,Leverage Shares,2024-12-06,Equities (Stocks)
33225c6fb219487c86f07e4423aabe27,ASOL,21Shares,2024-11-27,Other Asset Types
33dc30364f9c4f6d9ee73086ba84e52f,ETHA,21Shares,2024-11-27,Other Asset Types
37a4b5b5ef5f4b2c83982c4adf5ad68f,CMOC,Invesco,2024-12-06,Commodities & Metals
39ac3a264a4f4622aa321f272954e684,HPAU,HSBC,2024-12-11,Equities (Stocks)
